Ano;Mês;Dia;Cod;QTDE;PREC;;;
2015;8;3;12200;13.643;R$ 25,28;;;
2015;8;3;12400;4.948;R$ 17,18;;;
2015;8;3;15100;70.000;R$ 7,62;;;
2015;8;3;15600;140.000;R$ 9,29;;;
2015;8;3;15600;29.000;R$ 9,79;;;
2015;8;3;12800;11.282;R$ 9,71;;;
2015;8;3;12400;29.452;R$ 16,68;;;
2015;8;3;15200;105.000;R$ 66,94;;;
2015;8;3;15200;55.000;R$ 66,94;;;
2015;8;3;12400;12.907;R$ 16,31;;;
2015;8;3;12200;23.941;R$ 26,92;;;
2015;8;3;12300;24.791;R$ 19,66;;;
2015;8;3;15800;105.000;R$ 5,07;;;
2015;8;4;12300;30.921;R$ 19,78;;;
2015;8;4;12100;30.164;R$ 3,24;;;
2015;8;4;15800;20.000;R$ 5,07;;;
2015;8;4;15300;27.000;R$ 7,33;;;
2015;8;4;15800;105.000;R$ 5,07;;;
2015;8;4;15600;119.000;R$ 9,79;;;
2015;8;4;12200;10.837;R$ 28,79;;;
2015;8;4;12700;10.750;R$ 4,56;;;
2015;8;4;12200;4.095;R$ 27,04;;;
2015;8;4;12700;7.522;R$ 4,56;;;
2015;8;4;12600;23.161;R$ 36,47;;;
2015;8;4;15700;30.000;R$ 7,97;;;
2015;8;4;15200;3.000;R$ 66,94;;;
2015;8;4;15800;134.000;R$ 5,07;;;
2015;8;4;12100;12.159;R$ 3,19;;;
2015;8;4;12600;25.490;R$ 38,45;;;
2015;8;4;15200;40.000;R$ 66,94;;;
2015;8;4;15200;131.000;R$ 66,94;;;
2015;8;4;15700;15.000;R$ 7,65;;;
2015;8;4;12700;18.036;R$ 4,56;;;
2015;8;4;12100;10.649;R$ 3,09;;;
2015;8;4;15800;8.000;R$ 5,07;;;
2015;8;4;15800;78.000;R$ 4,98;;;
2015;8;4;15700;100.000;R$ 7,97;;;
2015;8;4;12300;16.391;R$ 20,60;;;
2015;8;4;15600;137.000;R$ 9,79;;;
2015;8;4;12100;4.677;R$ 3,19;;;
2015;8;4;15300;51.000;R$ 7,33;;;
2015;8;4;12100;18.269;R$ 3,12;;;
2015;8;4;15700;4.000;R$ 7,97;;;
2015;8;5;12400;11.725;R$ 16,04;;;
2015;8;5;12400;27.751;R$ 16,31;;;
2015;8;5;12700;32.398;R$ 4,71;;;
2015;8;5;15700;103.000;R$ 7,97;;;
2015;8;5;12100;12.968;R$ 3,19;;;
2015;8;5;12500;19.016;R$ 25,27;;;
2015;8;5;15600;98.000;R$ 9,79;;;
2015;8;5;15200;108.000;R$ 66,94;;;
2015;8;5;15200;137.000;R$ 66,94;;;
2015;8;5;12500;27.636;R$ 25,27;;;
2015;8;5;15200;64.000;R$ 66,94;;;
2015;8;5;12700;10.251;R$ 4,47;;;
2015;8;5;12200;7.613;R$ 26,92;;;
2015;8;5;15500;21.000;R$ 14,93;;;
2015;8;5;12500;3.907;R$ 25,27;;;
2015;8;5;12600;16.467;R$ 37,76;;;
2015;8;5;12300;18.845;R$ 18,52;;;
2015;8;5;12600;25.912;R$ 35,84;;;
2015;8;5;12600;12.524;R$ 37,76;;;
2015;8;5;15400;44.000;R$ 7,99;;;
2015;8;5;15100;110.000;R$ 7,82;;;
2015;8;5;15700;115.000;R$ 7,97;;;
2015;8;5;12100;4.143;R$ 3,15;;;
2015;8;5;12100;7.260;R$ 3,33;;;
2015;8;5;12800;24.764;R$ 9,71;;;
2015;8;5;12600;28.954;R$ 38,21;;;
2015;8;5;15100;134.000;R$ 7,55;;;
2015;8;5;15600;18.000;R$ 9,79;;;
2015;8;5;12300;1.828;R$ 18,75;;;
2015;8;5;15200;100.000;R$ 66,94;;;
2015;8;5;15600;36.000;R$ 9,79;;;
2015;8;5;15100;135.000;R$ 7,55;;;
2015;8;5;12300;20.139;R$ 19,71;;;
2015;8;5;15300;105.000;R$ 7,33;;;
2015;8;5;12400;30.808;R$ 16,31;;;
2015;8;5;12800;22.510;R$ 10,15;;;
2015;8;5;15200;146.000;R$ 66,94;;;
2015;8;5;12400;12.728;R$ 16,31;;;
2015;8;5;12300;7.055;R$ 19,71;;;
2015;8;5;15700;111.000;R$ 7,97;;;
2015;8;5;12500;26.269;R$ 25,27;;;
2015;8;5;15300;83.000;R$ 7,33;;;
2015;8;5;12400;4.641;R$ 16,30;;;
2015;8;5;15600;18.000;R$ 9,44;;;
2015;8;5;15600;92.000;R$ 9,79;;;
2015;8;5;15700;62.000;R$ 7,97;;;
2015;8;6;12300;3.069;R$ 19,71;;;
2015;8;6;15700;97.000;R$ 8,51;;;
2015;8;6;12600;10.317;R$ 37,76;;;
2015;8;6;15100;60.000;R$ 7,55;;;
2015;8;6;15600;65.000;R$ 9,57;;;
2015;8;6;15500;59.000;R$ 14,93;;;
2015;8;6;15500;32.000;R$ 14,93;;;
2015;8;6;12200;22.664;R$ 26,92;;;
2015;8;6;15800;67.000;R$ 5,07;;;
2015;8;6;15700;124.000;R$ 7,97;;;
2015;8;6;15700;11.000;R$ 7,97;;;
2015;8;6;12700;3.563;R$ 4,56;;;
2015;8;6;12400;24.025;R$ 16,31;;;
2015;8;6;15200;65.000;R$ 66,94;;;
2015;8;6;12700;3.381;R$ 4,63;;;
2015;8;6;12400;15.520;R$ 16,52;;;
2015;8;6;12500;25.803;R$ 24,87;;;
2015;8;6;15700;43.000;R$ 7,97;;;
2015;8;6;15800;13.000;R$ 5,07;;;
2015;8;6;12600;26.329;R$ 39,57;;;
2015;8;6;12700;24.728;R$ 4,64;;;
2015;8;6;15600;79.000;R$ 9,79;;;
2015;8;6;15100;120.000;R$ 7,55;;;
2015;8;6;12400;27.283;R$ 16,31;;;
2015;8;6;15200;150.000;R$ 66,94;;;
2015;8;6;15700;12.000;R$ 8,00;;;
2015;8;6;12300;3.675;R$ 19,71;;;
2015;8;6;12800;22.076;R$ 9,71;;;
2015;8;6;15400;23.000;R$ 7,99;;;
2015;8;6;12400;0.097;R$ 16,31;;;
2015;8;6;15500;142.000;R$ 14,93;;;
2015;8;6;12400;25.999;R$ 17,01;;;
2015;8;6;15700;86.000;R$ 8,52;;;
2015;8;6;12100;18.502;R$ 3,19;;;
2015;8;6;12300;2.785;R$ 19,71;;;
2015;8;6;12800;30.195;R$ 9,71;;;
2015;8;6;15400;63.000;R$ 7,99;;;
2015;8;6;15500;148.000;R$ 15,36;;;
2015;8;6;15700;44.000;R$ 8,12;;;
2015;8;6;15700;133.000;R$ 8,06;;;
2015;8;6;12400;11.820;R$ 17,24;;;
2015;8;7;15700;34.000;R$ 7,97;;;
2015;8;7;12700;17.807;R$ 4,56;;;
2015;8;7;15500;95.000;R$ 14,93;;;
2015;8;7;15700;43.000;R$ 8,46;;;
2015;8;7;12500;31.842;R$ 25,27;;;
2015;8;7;15700;144.000;R$ 7,97;;;
2015;8;7;15400;31.000;R$ 8,15;;;
2015;8;7;12100;31.307;R$ 3,33;;;
2015;8;7;12200;26.429;R$ 26,99;;;
2015;8;7;12100;12.783;R$ 3,19;;;
2015;8;7;15400;43.000;R$ 8,02;;;
2015;8;7;15800;10.000;R$ 5,04;;;
2015;8;7;12200;24.286;R$ 26,92;;;
2015;8;7;12500;3.345;R$ 25,27;;;
2015;8;7;15100;41.000;R$ 7,49;;;
2015;8;7;15300;69.000;R$ 7,33;;;
2015;8;7;15800;144.000;R$ 5,07;;;
2015;8;7;15500;5.000;R$ 15,48;;;
2015;8;7;15600;67.000;R$ 9,55;;;
2015;8;7;12400;15.775;R$ 15,41;;;
2015;8;7;12200;2.176;R$ 26,92;;;
2015;8;7;15700;92.000;R$ 7,97;;;
2015;8;7;15600;111.000;R$ 9,79;;;
2015;8;7;15700;60.000;R$ 7,97;;;
2015;8;7;12500;25.902;R$ 26,68;;;
2015;8;7;15500;125.000;R$ 14,93;;;
2015;8;7;12300;11.178;R$ 19,71;;;
2015;8;7;15700;97.000;R$ 7,80;;;
2015;8;7;15100;116.000;R$ 7,97;;;
2015;8;7;15800;25.000;R$ 5,07;;;
2015;8;7;12200;21.404;R$ 26,92;;;
2015;8;7;12300;26.918;R$ 19,71;;;
2015;8;7;12500;20.194;R$ 25,27;;;
2015;8;7;15100;137.000;R$ 7,55;;;
2015;8;7;15800;147.000;R$ 5,21;;;
2015;8;7;12700;16.022;R$ 4,56;;;
2015;8;8;12300;17.729;R$ 19,71;;;
2015;8;8;15300;80.000;R$ 7,57;;;
2015;8;8;15300;78.000;R$ 7,33;;;
2015;8;8;12600;18.981;R$ 36,40;;;
2015;8;8;15600;97.000;R$ 9,79;;;
2015;8;8;15200;12.000;R$ 66,94;;;
2015;8;8;12600;13.679;R$ 37,76;;;
2015;8;8;15100;43.000;R$ 7,75;;;
2015;8;8;15100;146.000;R$ 7,55;;;
2015;8;8;15800;70.000;R$ 5,07;;;
2015;8;8;12600;2.630;R$ 37,76;;;
2015;8;8;15400;95.000;R$ 7,99;;;
2015;8;8;15200;54.000;R$ 66,94;;;
2015;8;8;12600;23.621;R$ 37,76;;;
2015;8;8;12200;14.169;R$ 26,92;;;
2015;8;8;12600;15.218;R$ 37,76;;;
2015;8;8;15100;128.000;R$ 7,55;;;
2015;8;8;15200;74.000;R$ 66,94;;;
2015;8;8;15800;38.000;R$ 5,07;;;
2015;8;8;12300;3.564;R$ 20,81;;;
2015;8;8;12800;10.666;R$ 9,10;;;
2015;8;8;12500;18.663;R$ 25,59;;;
2015;8;8;15700;37.000;R$ 7,97;;;
2015;8;8;12500;4.273;R$ 24,42;;;
2015;8;8;15800;12.000;R$ 5,07;;;
2015;8;8;15100;51.000;R$ 7,55;;;
2015;8;8;15200;36.000;R$ 66,94;;;
2015;8;8;12300;18.190;R$ 19,71;;;
2015;8;8;12300;6.270;R$ 19,71;;;
2015;8;8;15400;52.000;R$ 7,99;;;
2015;8;8;12100;14.234;R$ 3,19;;;
2015;8;8;12600;11.546;R$ 37,76;;;
2015;8;8;15100;28.000;R$ 7,55;;;
2015;8;8;15700;34.000;R$ 7,56;;;
2015;8;8;12600;2.911;R$ 37,76;;;
2015;8;8;15400;121.000;R$ 7,99;;;
2015;8;8;15100;59.000;R$ 7,59;;;
2015;8;8;12700;2.367;R$ 4,56;;;
2015;8;8;12500;16.741;R$ 25,72;;;
2015;8;8;12400;21.016;R$ 16,92;;;
2015;8;8;12800;29.863;R$ 9,24;;;
2015;8;8;12800;14.682;R$ 9,71;;;
2015;8;8;12700;23.012;R$ 4,76;;;
2015;8;8;15300;147.000;R$ 7,09;;;
2015;8;8;12100;31.585;R$ 3,19;;;
2015;8;8;15600;30.000;R$ 9,79;;;
2015;8;8;12700;15.274;R$ 4,56;;;
2015;8;10;15800;113.000;R$ 5,07;;;
2015;8;10;15400;64.000;R$ 7,99;;;
2015;8;10;15800;147.000;R$ 5,13;;;
2015;8;10;12500;1.554;R$ 25,27;;;
2015;8;10;15500;89.000;R$ 14,93;;;
2015;8;10;12300;30.962;R$ 19,71;;;
2015;8;10;12600;28.661;R$ 37,76;;;
2015;8;10;12800;10.044;R$ 9,71;;;
2015;8;10;15100;69.000;R$ 7,55;;;
2015;8;10;15400;21.000;R$ 7,99;;;
2015;8;10;15500;90.000;R$ 14,93;;;
2015;8;10;12600;25.276;R$ 37,76;;;
2015;8;10;12800;17.957;R$ 10,38;;;
2015;8;10;15700;44.000;R$ 8,23;;;
2015;8;10;12400;11.418;R$ 15,17;;;
2015;8;10;15300;68.000;R$ 7,29;;;
2015;8;10;12700;23.133;R$ 4,56;;;
2015;8;10;15300;122.000;R$ 7,33;;;
2015;8;10;12100;10.334;R$ 3,19;;;
2015;8;10;15800;40.000;R$ 5,07;;;
2015;8;10;15500;99.000;R$ 14,93;;;
2015;8;10;12400;4.213;R$ 16,31;;;
2015;8;10;12800;17.266;R$ 9,79;;;
2015;8;10;12400;10.936;R$ 16,31;;;
2015;8;10;12100;25.127;R$ 3,19;;;
2015;8;10;15100;40.000;R$ 7,55;;;
2015;8;10;12100;22.558;R$ 3,19;;;
2015;8;10;12600;7.336;R$ 37,76;;;
2015;8;10;15600;54.000;R$ 10,37;;;
2015;8;10;12500;1.220;R$ 24,46;;;
2015;8;10;12800;24.870;R$ 9,53;;;
2015;8;10;12800;0.271;R$ 9,71;;;
2015;8;10;12700;18.720;R$ 4,72;;;
2015;8;10;12700;13.078;R$ 4,56;;;
2015;8;10;12100;6.917;R$ 3,19;;;
2015;8;10;15500;114.000;R$ 14,93;;;
2015;8;10;15300;37.000;R$ 7,31;;;
2015;8;10;15800;82.000;R$ 5,07;;;
2015;8;10;12400;25.899;R$ 16,31;;;
2015;8;10;12800;6.333;R$ 9,71;;;
2015;8;10;15600;28.000;R$ 9,79;;;
2015;8;10;12700;0.354;R$ 4,46;;;
2015;8;10;15300;127.000;R$ 6,91;;;
2015;8;10;15400;23.000;R$ 7,99;;;
2015;8;10;12200;27.309;R$ 26,92;;;
2015;8;10;12700;8.117;R$ 4,48;;;
2015;8;10;12200;24.724;R$ 26,92;;;
2015;8;10;15600;48.000;R$ 9,57;;;
2015;8;11;12700;9.924;R$ 4,59;;;
2015;8;11;15200;118.000;R$ 70,60;;;
2015;8;11;12600;24.569;R$ 37,76;;;
2015;8;11;12800;9.952;R$ 9,83;;;
2015;8;11;12500;4.563;R$ 25,27;;;
2015;8;11;15800;41.000;R$ 5,07;;;
2015;8;11;12500;11.853;R$ 23,67;;;
2015;8;11;15400;96.000;R$ 7,87;;;
2015;8;11;12400;1.983;R$ 15,62;;;
2015;8;11;15200;49.000;R$ 66,94;;;
2015;8;11;15100;28.000;R$ 7,55;;;
2015;8;11;12100;4.210;R$ 3,19;;;
2015;8;11;15100;129.000;R$ 7,55;;;
2015;8;11;12800;30.546;R$ 9,38;;;
2015;8;11;15200;83.000;R$ 66,94;;;
2015;8;11;12600;24.848;R$ 37,76;;;
2015;8;11;15600;82.000;R$ 9,79;;;
2015;8;11;15200;132.000;R$ 63,97;;;
2015;8;11;15700;139.000;R$ 7,97;;;
2015;8;11;15200;51.000;R$ 66,94;;;
2015;8;11;15600;110.000;R$ 10,05;;;
2015;8;11;15300;73.000;R$ 7,33;;;
2015;8;11;15400;130.000;R$ 7,99;;;
2015;8;11;15800;65.000;R$ 5,07;;;
2015;8;11;12500;10.252;R$ 25,27;;;
2015;8;11;12100;21.483;R$ 3,19;;;
2015;8;11;12300;3.256;R$ 19,71;;;
2015;8;11;12300;6.887;R$ 19,71;;;
2015;8;11;12100;28.271;R$ 3,19;;;
2015;8;11;12400;1.850;R$ 16,31;;;
2015;8;11;15200;5.000;R$ 66,94;;;
2015;8;11;15300;70.000;R$ 7,33;;;
2015;8;11;12100;23.231;R$ 3,19;;;
2015;8;11;15200;85.000;R$ 66,94;;;
2015;8;11;15100;60.000;R$ 7,55;;;
2015;8;11;15600;130.000;R$ 9,79;;;
2015;8;11;15700;135.000;R$ 7,97;;;
2015;8;11;15500;69.000;R$ 14,93;;;
2015;8;11;15500;98.000;R$ 14,93;;;
2015;8;11;15200;94.000;R$ 66,94;;;
2015;8;11;15300;16.000;R$ 7,33;;;
2015;8;11;12800;22.343;R$ 10,28;;;
2015;8;11;12300;21.116;R$ 19,71;;;
2015;8;11;15700;137.000;R$ 7,97;;;
2015;8;11;12300;3.779;R$ 19,71;;;
2015;8;11;12500;12.815;R$ 25,27;;;
2015;8;12;15200;120.000;R$ 66,57;;;
2015;8;12;15800;105.000;R$ 5,07;;;
2015;8;12;15100;87.000;R$ 8,05;;;
2015;8;12;12800;20.552;R$ 9,71;;;
2015;8;12;12200;7.118;R$ 26,92;;;
2015;8;12;12200;19.303;R$ 26,92;;;
2015;8;12;15200;9.000;R$ 66,94;;;
2015;8;12;12700;12.063;R$ 4,56;;;
2015;8;12;15100;120.000;R$ 7,55;;;
2015;8;12;12200;27.185;R$ 26,92;;;
2015;8;12;15100;4.000;R$ 8,00;;;
2015;8;12;12300;28.290;R$ 19,71;;;
2015;8;12;15600;123.000;R$ 9,79;;;
2015;8;12;15100;118.000;R$ 7,55;;;
2015;8;12;12100;6.466;R$ 3,19;;;
2015;8;12;12700;21.638;R$ 4,71;;;
2015;8;12;12300;29.637;R$ 19,71;;;
2015;8;12;15400;44.000;R$ 7,99;;;
2015;8;12;12200;9.736;R$ 27,53;;;
2015;8;12;12400;23.043;R$ 16,31;;;
2015;8;12;15200;32.000;R$ 66,94;;;
2015;8;12;12400;17.656;R$ 16,31;;;
2015;8;12;15600;124.000;R$ 9,79;;;
2015;8;12;12500;29.496;R$ 25,27;;;
2015;8;12;15700;81.000;R$ 7,97;;;
2015;8;12;15400;125.000;R$ 7,99;;;
2015;8;12;12400;2.559;R$ 16,31;;;
2015;8;12;15600;75.000;R$ 10,14;;;
2015;8;12;12400;17.527;R$ 16,31;;;
2015;8;12;12800;20.460;R$ 9,18;;;
2015;8;12;12800;28.610;R$ 9,71;;;
2015;8;12;15200;35.000;R$ 68,68;;;
2015;8;12;12100;5.766;R$ 3,23;;;
2015;8;12;15200;21.000;R$ 66,94;;;
2015;8;12;15200;35.000;R$ 70,91;;;
2015;8;12;15600;66.000;R$ 10,32;;;
2015;8;12;15500;139.000;R$ 14,34;;;
2015;8;12;15800;5.000;R$ 5,07;;;
2015;8;12;15400;112.000;R$ 7,62;;;
2015;8;12;15200;135.000;R$ 66,94;;;
2015;8;12;12700;2.603;R$ 4,56;;;
2015;8;12;12100;20.422;R$ 3,15;;;
2015;8;12;12500;5.613;R$ 25,27;;;
2015;8;12;12300;4.395;R$ 19,71;;;
2015;8;12;15800;24.000;R$ 5,07;;;
2015;8;13;15100;149.000;R$ 7,55;;;
2015;8;13;15300;31.000;R$ 7,81;;;
2015;8;13;15800;81.000;R$ 5,07;;;
2015;8;13;12600;30.729;R$ 37,20;;;
2015;8;13;15100;90.000;R$ 7,55;;;
2015;8;13;12100;5.737;R$ 3,19;;;
2015;8;13;15200;129.000;R$ 68,86;;;
2015;8;13;12800;25.707;R$ 9,71;;;
2015;8;13;12600;28.358;R$ 37,76;;;
2015;8;13;15100;39.000;R$ 8,00;;;
2015;8;13;15500;7.000;R$ 14,93;;;
2015;8;13;15200;17.000;R$ 62,98;;;
2015;8;13;15200;22.000;R$ 66,94;;;
2015;8;13;12500;2.442;R$ 25,27;;;
2015;8;13;12100;23.721;R$ 3,02;;;
2015;8;13;15800;143.000;R$ 5,07;;;
2015;8;13;15300;126.000;R$ 7,63;;;
2015;8;13;15300;72.000;R$ 7,33;;;
2015;8;13;15100;5.000;R$ 7,55;;;
2015;8;13;12600;6.043;R$ 37,76;;;
2015;8;13;12300;6.666;R$ 21,02;;;
2015;8;13;15300;39.000;R$ 6,97;;;
2015;8;13;15600;54.000;R$ 9,79;;;
2015;8;13;15700;66.000;R$ 7,97;;;
2015;8;13;15400;21.000;R$ 7,99;;;
2015;8;13;15200;73.000;R$ 66,94;;;
2015;8;13;12500;1.403;R$ 25,27;;;
2015;8;13;15400;63.000;R$ 7,99;;;
2015;8;13;15300;129.000;R$ 7,33;;;
2015;8;13;15500;115.000;R$ 14,93;;;
2015;8;13;15200;15.000;R$ 66,94;;;
2015;8;13;12600;29.456;R$ 37,76;;;
2015;8;13;12500;5.612;R$ 25,27;;;
2015;8;13;15600;27.000;R$ 9,79;;;
2015;8;13;12500;12.793;R$ 25,27;;;
2015;8;13;12600;6.025;R$ 37,76;;;
2015;8;13;12700;15.969;R$ 4,50;;;
2015;8;13;15200;37.000;R$ 66,94;;;
2015;8;13;15700;27.000;R$ 7,90;;;
2015;8;13;12400;4.233;R$ 16,73;;;
2015;8;13;12300;16.932;R$ 19,71;;;
2015;8;13;12800;28.309;R$ 9,71;;;
2015;8;13;12100;22.236;R$ 3,19;;;
2015;8;13;12800;17.885;R$ 9,71;;;
2015;8;13;12300;15.301;R$ 18,33;;;
2015;8;14;12700;26.003;R$ 4,56;;;
2015;8;14;12500;10.598;R$ 25,27;;;
2015;8;14;15700;83.000;R$ 7,70;;;
2015;8;14;15700;102.000;R$ 7,58;;;
2015;8;14;12800;23.015;R$ 9,71;;;
2015;8;14;15400;111.000;R$ 7,59;;;
2015;8;14;12300;19.988;R$ 19,71;;;
2015;8;14;15600;135.000;R$ 9,79;;;
2015;8;14;15100;142.000;R$ 7,94;;;
2015;8;14;12600;11.192;R$ 37,76;;;
2015;8;14;12300;9.077;R$ 20,11;;;
2015;8;14;15400;40.000;R$ 7,99;;;
2015;8;14;12500;30.269;R$ 25,27;;;
2015;8;14;12300;11.763;R$ 19,71;;;
2015;8;14;12200;21.822;R$ 26,92;;;
2015;8;14;12700;19.317;R$ 4,56;;;
2015;8;14;15300;138.000;R$ 7,59;;;
2015;8;14;12100;31.726;R$ 3,19;;;
2015;8;14;12800;9.890;R$ 9,71;;;
2015;8;14;15300;113.000;R$ 7,33;;;
2015;8;14;15600;146.000;R$ 9,79;;;
2015;8;14;15300;114.000;R$ 7,33;;;
2015;8;14;15100;28.000;R$ 7,55;;;
2015;8;14;15400;117.000;R$ 7,99;;;
2015;8;14;12300;3.857;R$ 19,71;;;
2015;8;14;12200;27.774;R$ 26,92;;;
2015;8;14;12700;0.784;R$ 4,56;;;
2015;8;14;12800;20.174;R$ 10,08;;;
2015;8;14;15400;22.000;R$ 7,80;;;
2015;8;14;12400;3.816;R$ 16,31;;;
2015;8;14;15100;77.000;R$ 7,55;;;
2015;8;14;15800;67.000;R$ 5,07;;;
2015;8;14;15500;105.000;R$ 14,93;;;
2015;8;14;12400;19.323;R$ 15,19;;;
2015;8;14;12700;28.937;R$ 4,56;;;
2015;8;14;12800;2.238;R$ 9,84;;;
2015;8;15;12600;16.519;R$ 37,76;;;
2015;8;15;15300;101.000;R$ 7,69;;;
2015;8;15;15400;35.000;R$ 7,99;;;
2015;8;15;15100;90.000;R$ 7,55;;;
2015;8;15;12100;28.864;R$ 3,19;;;
2015;8;15;12200;5.845;R$ 28,22;;;
2015;8;15;12500;2.086;R$ 25,49;;;
2015;8;15;15800;149.000;R$ 5,30;;;
2015;8;15;15500;66.000;R$ 14,93;;;
2015;8;15;12500;13.769;R$ 25,27;;;
2015;8;15;12300;24.737;R$ 19,71;;;
2015;8;15;15500;52.000;R$ 15,24;;;
2015;8;15;12800;11.611;R$ 9,13;;;
2015;8;15;12500;2.591;R$ 25,27;;;
2015;8;15;15100;32.000;R$ 7,74;;;
2015;8;15;12600;1.023;R$ 37,76;;;
2015;8;15;12100;20.306;R$ 3,19;;;
2015;8;15;15300;119.000;R$ 7,33;;;
2015;8;15;12300;18.394;R$ 20,67;;;
2015;8;15;12100;23.632;R$ 3,21;;;
2015;8;15;12500;12.102;R$ 25,27;;;
2015;8;15;15800;73.000;R$ 5,07;;;
2015;8;15;15800;130.000;R$ 5,07;;;
2015;8;15;12600;28.350;R$ 37,76;;;
2015;8;15;12700;2.055;R$ 4,56;;;
2015;8;15;15800;70.000;R$ 5,28;;;
2015;8;15;12400;24.799;R$ 16,31;;;
2015;8;15;12400;6.973;R$ 16,31;;;
2015;8;15;15800;32.000;R$ 5,07;;;
2015;8;15;12400;8.922;R$ 16,31;;;
2015;8;15;12400;7.785;R$ 15,22;;;
2015;8;15;15700;27.000;R$ 7,97;;;
2015;8;15;15600;133.000;R$ 10,22;;;
2015;8;15;12300;10.957;R$ 20,18;;;
2015;8;17;15100;74.000;R$ 7,55;;;
2015;8;17;12100;2.610;R$ 3,19;;;
2015;8;17;15700;77.000;R$ 7,97;;;
2015;8;17;15100;91.000;R$ 7,55;;;
2015;8;17;12200;17.750;R$ 25,71;;;
2015;8;17;12100;16.030;R$ 3,05;;;
2015;8;17;15300;74.000;R$ 7,33;;;
2015;8;17;12400;32.255;R$ 16,31;;;
2015;8;17;12100;22.943;R$ 3,27;;;
2015;8;17;12800;30.463;R$ 9,71;;;
2015;8;17;12400;9.050;R$ 16,31;;;
2015;8;17;15600;102.000;R$ 9,79;;;
2015;8;17;15300;51.000;R$ 7,33;;;
2015;8;17;12600;30.321;R$ 37,76;;;
2015;8;17;15400;43.000;R$ 7,99;;;
2015;8;17;15200;144.000;R$ 66,94;;;
2015;8;17;15100;36.000;R$ 8,01;;;
2015;8;17;15300;134.000;R$ 7,33;;;
2015;8;17;12400;16.024;R$ 16,31;;;
2015;8;17;15400;124.000;R$ 7,99;;;
2015;8;17;15600;48.000;R$ 9,79;;;
2015;8;17;15600;75.000;R$ 9,79;;;
2015;8;17;12200;31.082;R$ 25,59;;;
2015;8;17;12400;17.448;R$ 15,89;;;
2015;8;17;15300;97.000;R$ 7,51;;;
2015;8;17;12600;7.280;R$ 37,76;;;
2015;8;17;12300;19.094;R$ 19,71;;;
2015;8;17;12700;22.781;R$ 4,56;;;
2015;8;17;12600;4.481;R$ 37,76;;;
2015;8;17;12100;2.276;R$ 3,19;;;
2015;8;17;12600;5.417;R$ 37,76;;;
2015;8;17;15500;111.000;R$ 15,07;;;
2015;8;17;12600;22.351;R$ 38,45;;;
2015;8;17;15200;96.000;R$ 66,94;;;
2015;8;17;12700;6.914;R$ 4,56;;;
2015;8;17;12300;6.953;R$ 18,85;;;
2015;8;17;15600;137.000;R$ 9,79;;;
2015;8;17;12600;17.292;R$ 38,77;;;
2015;8;17;15400;34.000;R$ 7,50;;;
2015;8;17;12200;4.161;R$ 26,59;;;
2015;8;17;12500;3.237;R$ 24,78;;;
2015;8;17;12100;9.823;R$ 3,14;;;
2015;8;17;12500;10.932;R$ 25,27;;;
2015;8;17;15700;90.000;R$ 7,97;;;
2015;8;17;15400;98.000;R$ 8,00;;;
2015;8;17;12300;23.659;R$ 18,75;;;
2015;8;17;12300;4.149;R$ 19,71;;;
2015;8;18;12300;3.240;R$ 19,71;;;
2015;8;18;12200;2.276;R$ 27,16;;;
2015;8;18;12300;18.000;R$ 19,71;;;
2015;8;18;12600;0.955;R$ 37,76;;;
2015;8;18;15700;2.000;R$ 7,97;;;
2015;8;18;12300;6.923;R$ 18,50;;;
2015;8;18;12400;22.103;R$ 16,01;;;
2015;8;18;15500;43.000;R$ 14,93;;;
2015;8;18;12600;22.019;R$ 37,76;;;
2015;8;18;12400;18.290;R$ 16,31;;;
2015;8;18;15200;106.000;R$ 66,94;;;
2015;8;18;12400;30.959;R$ 16,31;;;
2015;8;18;12600;15.857;R$ 38,49;;;
2015;8;18;15400;135.000;R$ 8,56;;;
2015;8;18;15300;47.000;R$ 7,33;;;
2015;8;18;12400;10.105;R$ 16,31;;;
2015;8;18;12700;14.726;R$ 4,56;;;
2015;8;18;12600;11.859;R$ 37,76;;;
2015;8;18;12700;29.063;R$ 4,31;;;
2015;8;18;12600;24.048;R$ 37,76;;;
2015;8;18;12400;18.332;R$ 16,31;;;
2015;8;18;12400;13.438;R$ 16,31;;;
2015;8;18;12200;26.187;R$ 25,76;;;
2015;8;18;12400;11.485;R$ 16,31;;;
2015;8;18;12400;19.406;R$ 16,31;;;
2015;8;18;15700;127.000;R$ 8,35;;;
2015;8;18;12100;7.494;R$ 3,18;;;
2015;8;18;15100;17.000;R$ 8,02;;;
2015;8;18;12600;9.379;R$ 37,76;;;
2015;8;18;15200;54.000;R$ 66,94;;;
2015;8;18;15500;142.000;R$ 14,93;;;
2015;8;18;12700;0.395;R$ 4,56;;;
2015;8;18;15800;94.000;R$ 5,07;;;
2015;8;18;15200;133.000;R$ 69,05;;;
2015;8;18;15300;113.000;R$ 7,33;;;
2015;8;18;12100;26.204;R$ 3,16;;;
2015;8;19;15400;75.000;R$ 7,99;;;
2015;8;19;12400;17.065;R$ 16,31;;;
2015;8;19;12700;30.375;R$ 4,56;;;
2015;8;19;12400;21.067;R$ 15,76;;;
2015;8;19;15500;93.000;R$ 16,04;;;
2015;8;19;12200;9.219;R$ 28,67;;;
2015;8;19;15200;89.000;R$ 66,94;;;
2015;8;19;15100;32.000;R$ 7,55;;;
